Name,Gender,Count,Probability
Lynne,0,64049,0.000175286
Lee,0,63754,0.000174478
Kari,0,63600,0.000174057
Bella,0,63291,0.000173211
Cristian,1,63284,0.000173192
Maryann,0,62932,0.000172229
Gayle,0,62923,0.000172204
Tabitha,0,62870,0.000172059
Sheri,0,62790,0.00017184
Patty,0,62585,0.000171279
Olga,0,62519,0.000171098
Rickey,1,62420,0.000170827
Israel,1,62354,0.000170647
Alisha,0,62348,0.00017063
Alberto,1,62347,0.000170628
Santiago,1,62309,0.000170524
Tracy,1,62237,0.000170327
Julio,1,62174,0.000170154
Kaden,1,62169,0.00017014
Abby,0,62152,0.000170094
Alana,0,61818,0.00016918
Daniela,0,61745,0.00016898
Kaitlin,0,61584,0.000168539
Myra,0,61579,0.000168526
Roxanne,0,61543,0.000168427
Caden,1,61528,0.000168386
Damien,1,61237,0.00016759
Annabelle,0,61201,0.000167491
Karina,0,61022,0.000167001
Donnie,1,60972,0.000166865
Kendall,0,60881,0.000166616
Homer,1,60855,0.000166544
Lyle,1,60417,0.000165346
Mallory,0,60376,0.000165233
Callie,0,60328,0.000165102
Juliana,0,59833,0.000163747
Josie,0,59459,0.000162724
Celeste,0,59368,0.000162475
Mckenzie,0,59321,0.000162346
Adeline,0,59222,0.000162075
Cassidy,0,59164,0.000161917
Gerard,1,59126,0.000161813
Aurora,0,59015,0.000161509
Rex,1,58863,0.000161093
Enrique,1,58827,0.000160994
Otis,1,58787,0.000160885
Lilly,0,58757,0.000160803
Gage,1,58741,0.000160759
Jody,0,58677,0.000160584
Earnest,1,58604,0.000160384
Donovan,1,58554,0.000160247
Janelle,0,58164,0.00015918
Serenity,0,57971,0.000158652
Trenton,1,57896,0.000158446
Aimee,0,57838,0.000158288
Kirsten,0,57789,0.000158154
Asher,1,57779,0.000158126
Hubert,1,57677,0.000157847
Dianna,0,57633,0.000157727
Avery,1,57296,0.000156804
Cecelia,0,57128,0.000156345
Dominique,0,57040,0.000156104
Mya,0,57010,0.000156022
Emmett,1,56957,0.000155877
Olive,0,56904,0.000155731
Wilbur,1,56835,0.000155543
Lacey,0,56825,0.000155515
Liliana,0,56645,0.000155023
Mateo,1,56584,0.000154856
Salvatore,1,56522,0.000154686
Cara,0,56427,0.000154426
Muriel,0,56387,0.000154317
Alfredo,1,56196,0.000153794
Neal,1,56042,0.000153372
Mikayla,0,56015,0.000153299
Eliza,0,55634,0.000152256
Hayley,0,55614,0.000152201
Nadine,0,55526,0.00015196
Bernadette,0,55460,0.00015178
Celia,0,55341,0.000151454
Arturo,1,55334,0.000151435
Cristina,0,55294,0.000151325
Jan,0,55270,0.00015126
Jordyn,0,55129,0.000150874
Lana,0,54917,0.000150294
Erma,0,54870,0.000150165
Dana,1,54739,0.000149806
Jaclyn,0,54724,0.000149765
Vicky,0,54589,0.000149396
Caitlyn,0,54564,0.000149328
Alec,1,54433,0.000148969
Gretchen,0,54301,0.000148608
Leland,1,54296,0.000148594
Johanna,0,54258,0.00014849
Horace,1,54257,0.000148487
Shannon,1,54171,0.000148252
Jaime,0,54129,0.000148137
Colby,1,54087,0.000148022
Joey,1,54086,0.000148019
Abel,1,54056,0.000147937
Traci,0,54035,0.00014788
Kellie,0,53975,0.000147716
Estelle,0,53907,0.000147529
Kerry,0,53889,0.00014748
Ira,1,53878,0.00014745
Conner,1,53826,0.000147308
Payton,0,53772,0.00014716
Wendell,1,53688,0.00014693
Ezra,1,53686,0.000146925
Trent,1,53648,0.000146821
Eloise,0,53573,0.000146615
Rudolph,1,53563,0.000146588
Aria,0,53484,0.000146372
Ivy,0,53447,0.000146271
Graham,1,53297,0.00014586
Allyson,0,53206,0.000145611
Darius,1,53172,0.000145518
Michaela,0,53161,0.000145488
Gerardo,1,53082,0.000145272
Lora,0,52991,0.000145023
Mable,0,52924,0.000144839
Kerry,1,52859,0.000144661
Selena,0,52847,0.000144629
Kelvin,1,52792,0.000144478
Bennie,1,52650,0.000144089
Garry,1,52613,0.000143988
Lynn,1,52594,0.000143936
Rylee,0,52560,0.000143843
Willis,1,52319,0.000143184
Kenny,1,52260,0.000143022
Reagan,0,52242,0.000142973
Tessa,0,52175,0.000142789
Easton,1,51837,0.000141864
Kayden,1,51780,0.000141708
Edmund,1,51697,0.000141481
Rosemarie,0,51656,0.000141369
Archie,1,51568,0.000141128
Bryant,1,51544,0.000141063
Marisa,0,51514,0.00014098
Latoya,0,51471,0.000140863
Rene,1,51389,0.000140638
Emanuel,1,51337,0.000140496
Alejandra,0,51266,0.000140302
Raquel,0,51213,0.000140157
Tyson,1,51200,0.000140121
Randolph,1,51168,0.000140034
Henrietta,0,50920,0.000139355
Corinne,0,50909,0.000139325
Marcos,1,50685,0.000138712
Doreen,0,50662,0.000138649
Nick,1,50607,0.000138498
Kiara,0,50475,0.000138137
Josue,1,50398,0.000137926
Roderick,1,50357,0.000137814
Robin,1,50253,0.000137529
Janis,0,50051,0.000136977
Sallie,0,49952,0.000136706
Shawna,0,49807,0.000136309
May,0,49573,0.000135668
Chance,1,49451,0.000135335
Cassie,0,49432,0.000135283
Forrest,1,49415,0.000135236
Nettie,0,49360,0.000135086
Braxton,1,49338,0.000135025
Carlton,1,49299,0.000134919
Rudy,1,49265,0.000134826
Allie,0,49168,0.00013456
Noel,1,49158,0.000134533
Betsy,0,49153,0.000134519
Malachi,1,49141,0.000134486
Christie,0,49128,0.000134451
Johnnie,0,49050,0.000134237
Zane,1,49029,0.00013418
Orlando,1,49022,0.000134161
Peyton,1,49001,0.000134103
Rochelle,0,48973,0.000134026
Silas,1,48807,0.000133572
Ashlee,0,48796,0.000133542
Elisabeth,0,48729,0.000133359
Elliott,1,48549,0.000132866
Kylee,0,48378,0.000132398
Salvador,1,48277,0.000132122
Shelia,0,47993,0.000131344
Ryder,1,47984,0.00013132
Kelley,0,47965,0.000131268
Weston,1,47941,0.000131202
Leila,0,47720,0.000130597
Grady,1,47694,0.000130526
Mollie,0,47542,0.00013011
Lynette,0,47512,0.000130028
Benny,1,47483,0.000129949
Laurel,0,47366,0.000129628
Wilson,1,47316,0.000129492
Meagan,0,47303,0.000129456
Ty,1,47289,0.000129418
Delbert,1,47135,0.000128996
Eula,0,47106,0.000128917
Alton,1,47081,0.000128848
Piper,0,47060,0.000128791
Anastasia,0,46990,0.000128599
Jana,0,46983,0.00012858
Loren,1,46959,0.000128515
Jaxson,1,46869,0.000128268
Braden,1,46700,0.000127806
Ginger,0,46687,0.00012777
Esmeralda,0,46657,0.000127688
Paulette,0,46653,0.000127677
Julianna,0,46623,0.000127595
Clark,1,46591,0.000127507
Jasmin,0,46479,0.000127201
Ashlyn,0,46345,0.000126834
Mona,0,46332,0.000126799
Lottie,0,46322,0.000126771
Mercedes,0,46313,0.000126747
Adrianna,0,46299,0.000126708
Ezekiel,1,46116,0.000126208
Morgan,1,46055,0.000126041
August,1,46014,0.000125928
Pablo,1,45813,0.000125378
Mandy,0,45799,0.00012534
Sawyer,1,45756,0.000125222
Dante,1,45598,0.00012479
Maude,0,45559,0.000124683
Lorena,0,45472,0.000124445
Will,1,45444,0.000124368
Myron,1,45247,0.000123829
Lucia,0,45190,0.000123673
Teri,0,45133,0.000123517
Bentley,1,45131,0.000123512
Patti,0,45105,0.000123441
Serena,0,45001,0.000123156
Jasper,1,44988,0.00012312
Nadia,0,44828,0.000122683
Camden,1,44800,0.000122606
Elisa,0,44799,0.000122603
Alexia,0,44726,0.000122403
Elliot,1,44601,0.000122061
Giselle,0,44537,0.000121886
Brock,1,44439,0.000121618
Malik,1,44361,0.000121405
Mindy,0,44341,0.00012135
Addie,0,44267,0.000121147
Myles,1,44232,0.000121052
Ernestine,0,44111,0.00012072
Ernesto,1,44033,0.000120507
Carolina,0,43899,0.00012014
Irving,1,43823,0.000119932
Effie,0,43799,0.000119867
Katharine,0,43733,0.000119686
Winifred,0,43712,0.000119628
Leticia,0,43675,0.000119527
Mila,0,43662,0.000119492
Pete,1,43582,0.000119273
Dixie,0,43535,0.000119144
Kimberley,0,43523,0.000119111
Trisha,0,43505,0.000119062
Kai,1,43303,0.000118509
Kyla,0,43254,0.000118375
Nikki,0,43214,0.000118266
Sammy,1,43187,0.000118192
Sylvester,1,43171,0.000118148
Madeleine,0,43158,0.000118112
Ebony,0,43100,0.000117954
Jermaine,1,43049,0.000117814
Laverne,0,43038,0.000117784
Darla,0,42949,0.00011754
Ellis,1,42923,0.000117469
Freda,0,42822,0.000117193
Bennett,1,42771,0.000117053
Quentin,1,42580,0.00011653
Tricia,0,42554,0.000116459
Lela,0,42481,0.000116259
Shari,0,42449,0.000116172
Alonzo,1,42416,0.000116082
Cedric,1,42285,0.000115723
Axel,1,42111,0.000115247
Jazmin,0,42089,0.000115187
Justine,0,42064,0.000115118
Tucker,1,41969,0.000114858
Leigh,0,41942,0.000114784
Alaina,0,41602,0.000113854
Griffin,1,41581,0.000113796
Frankie,1,41455,0.000113452
Etta,0,41412,0.000113334
Lowell,1,41269,0.000112943
Sonja,0,41229,0.000112833
Adele,0,41183,0.000112707
Emilio,1,41041,0.000112319
Ollie,0,41037,0.000112308
Stacie,0,40990,0.000112179
Laurence,1,40886,0.000111894
Stefanie,0,40853,0.000111804
Junior,1,40828,0.000111736
Raven,0,40793,0.00011164
Alfonso,1,40781,0.000111607
Delilah,0,40776,0.000111593
Harley,1,40774,0.000111588
Aubree,0,40758,0.000111544
Makenzie,0,40757,0.000111541
Nickolas,1,40608,0.000111134
Kristie,0,40582,0.000111062
Skyler,1,40473,0.000110764
Jewel,0,40469,0.000110753
Saul,1,40463,0.000110737
Fabian,1,40445,0.000110687
Clarissa,0,40379,0.000110507
Margarita,0,40344,0.000110411
Beau,1,40172,0.00010994
Pat,0,40141,0.000109856
Wilbert,1,40107,0.000109762
Jayla,0,40104,0.000109754
Alissa,0,39999,0.000109467
Kerri,0,39955,0.000109346
Yesenia,0,39942,0.000109311
Moses,1,39934,0.000109289
Aliyah,0,39933,0.000109286
Hanna,0,39918,0.000109245
Eliana,0,39912,0.000109229
Estella,0,39607,0.000108394
Irvin,1,39512,0.000108134
Lorene,0,39468,0.000108014
Sherman,1,39419,0.00010788
Essie,0,39398,0.000107822
Dawson,1,39371,0.000107748
Khloe,0,39344,0.000107674
Rena,0,39336,0.000107652
Marla,0,39316,0.000107598
Trey,1,39202,0.000107286
Tasha,0,39118,0.000107056
Marina,0,39104,0.000107018
Sheldon,1,39101,0.000107009
Tami,0,39064,0.000106908
Ora,0,39056,0.000106886
Bonita,0,39037,0.000106834
Lane,1,39028,0.00010681
Mack,1,38925,0.000106528
Lizzie,0,38924,0.000106525
Woodrow,1,38615,0.000105679
Sasha,0,38597,0.00010563
Ervin,1,38541,0.000105477
Alondra,0,38509,0.000105389
Jude,1,38452,0.000105233
Kaiden,1,38447,0.000105219
Lucinda,0,38417,0.000105137
Bettie,0,38353,0.000104962
Declan,1,38282,0.000104768
Paisley,0,38188,0.000104511
Gustavo,1,38184,0.0001045
Clay,1,38078,0.00010421
Mckenna,0,38072,0.000104193
Kira,0,38035,0.000104092
Daphne,0,38003,0.000104004
Terence,1,37970,0.000103914
Lesley,0,37940,0.000103832
Roosevelt,1,37737,0.000103276
Iva,0,37700,0.000103175
Mariana,0,37664,0.000103077
Britney,0,37473,0.000102554
Delaney,0,37356,0.000102234
Valentina,0,37326,0.000102152
Emilia,0,37303,0.000102089
Terrell,1,37229,0.000101886
Helena,0,37189,0.000101777
Desmond,1,37138,0.000101637
Kyra,0,37041,0.000101372
Cheri,0,37034,0.000101352
Ismael,1,37018,0.000101309
Rachelle,0,37000,0.000101259
Gregg,1,36991,0.000101235
Leanne,0,36967,0.000101169
Fern,0,36924,0.000101051
Tori,0,36808,0.000100734
Janine,0,36769,0.000100627
Delia,0,36730,0.00010052
Jeannie,0,36728,0.000100515
Charity,0,36717,0.000100485
Jalen,1,36700,0.000100438
London,0,36684,0.000100395
Jazmine,0,36604,0.000100176
Ron,1,36587,0.000100129
Cornelius,1,36583,0.000100118
Keegan,1,36568,0.000100077
Corbin,1,36541,0.000100003
Kim,1,36522,1.00E-04
Francine,0,36505,9.99E-05
Conrad,1,36479,9.98E-05
Laila,0,36327,9.94E-05
Ashleigh,0,36322,9.94E-05
Jameson,1,36312,9.94E-05
Angeline,0,36276,9.93E-05
Goldie,0,36237,9.92E-05
Rufus,1,36112,9.88E-05
Tammie,0,36111,9.88E-05
Lukas,1,35945,9.84E-05
Therese,0,35889,9.82E-05
Sherrie,0,35865,9.82E-05
Tia,0,35821,9.80E-05
Demetrius,1,35773,9.79E-05
Noelle,0,35749,9.78E-05
Eden,0,35737,9.78E-05
Aileen,0,35732,9.78E-05
Ciara,0,35699,9.77E-05
Christa,0,35631,9.75E-05
Greyson,1,35556,9.73E-05
Athena,0,35534,9.72E-05
Carroll,1,35517,9.72E-05
Reba,0,35423,9.69E-05
Reid,1,35283,9.66E-05
Patrice,0,35247,9.65E-05
Lenora,0,35228,9.64E-05
Toby,1,35206,9.63E-05
Alisa,0,35188,9.63E-05
Kendall,1,35116,9.61E-05
Dexter,1,35107,9.61E-05
Tatiana,0,35105,9.61E-05
Orville,1,35039,9.59E-05
Phoebe,0,35026,9.59E-05
Mayra,0,35013,9.58E-05
Bette,0,34930,9.56E-05
Ronda,0,34930,9.56E-05
Melba,0,34893,9.55E-05
Dane,1,34809,9.53E-05
Deloris,0,34736,9.51E-05
Quinn,1,34718,9.50E-05
Kasey,0,34708,9.50E-05
Lucile,0,34689,9.49E-05
Tommie,1,34499,9.44E-05
Brielle,0,34420,9.42E-05
Drake,1,34410,9.42E-05
Dakota,0,34406,9.42E-05
Trina,0,34386,9.41E-05
Luna,0,34353,9.40E-05
Dewey,1,34330,9.40E-05
Keri,0,34285,9.38E-05
Chelsey,0,34266,9.38E-05
Jayson,1,34184,9.36E-05
Amos,1,34123,9.34E-05
Dorothea,0,34094,9.33E-05
Jolene,0,34084,9.33E-05
Clint,1,34073,9.32E-05
Lamar,1,34070,9.32E-05
Frankie,0,34035,9.31E-05
Cayden,1,33998,9.30E-05
Hugo,1,33946,9.29E-05
Ina,0,33905,9.28E-05
Darin,1,33901,9.28E-05
Chandler,1,33894,9.28E-05
Rodolfo,1,33863,9.27E-05
Shawn,0,33839,9.26E-05
Antonia,0,33836,9.26E-05
Solomon,1,33820,9.26E-05
Marisol,0,33809,9.25E-05
Bert,1,33742,9.23E-05
Lou,0,33735,9.23E-05
Stewart,1,33692,9.22E-05
Kassandra,0,33658,9.21E-05
Matilda,0,33612,9.20E-05
Tracie,0,33606,9.20E-05
Jaylen,1,33602,9.20E-05
Elbert,1,33597,9.19E-05
Janette,0,33518,9.17E-05
Willow,0,33342,9.12E-05
Maddox,1,33336,9.12E-05
Helene,0,33317,9.12E-05
Fatima,0,33299,9.11E-05
Ken,1,33280,9.11E-05
Quinn,0,33276,9.11E-05
Brennan,1,33215,9.09E-05
Jamal,1,33203,9.09E-05
Amir,1,33193,9.08E-05
Dena,0,33175,9.08E-05
Leilani,0,33173,9.08E-05
Pam,0,33169,9.08E-05
Reese,0,33152,9.07E-05
Blaine,1,33120,9.06E-05
Diamond,0,33019,9.04E-05
Kameron,1,33002,9.03E-05
Otto,1,32921,9.01E-05
Bradford,1,32865,8.99E-05
Jody,1,32761,8.97E-05
Myrna,0,32746,8.96E-05
Sterling,1,32735,8.96E-05
Latasha,0,32734,8.96E-05
Teddy,1,32677,8.94E-05
Asia,0,32631,8.93E-05
Lea,0,32560,8.91E-05
Alina,0,32527,8.90E-05
Brooklynn,0,32510,8.90E-05
Fay,0,32503,8.90E-05
Shayla,0,32458,8.88E-05
Marty,1,32445,8.88E-05
Shana,0,32357,8.86E-05
Kayleigh,0,32324,8.85E-05
Jakob,1,32249,8.83E-05
Emil,1,32162,8.80E-05
Tania,0,32002,8.76E-05
Percy,1,31944,8.74E-05
Fiona,0,31935,8.74E-05
Zackary,1,31879,8.72E-05
Randi,0,31842,8.71E-05
Cherie,0,31748,8.69E-05
Billie,1,31704,8.68E-05
Keira,0,31697,8.67E-05
Julianne,0,31683,8.67E-05
Lionel,1,31656,8.66E-05
Dina,0,31617,8.65E-05
Reed,1,31587,8.64E-05
Savanna,0,31586,8.64E-05
Elva,0,31580,8.64E-05
Reuben,1,31540,8.63E-05
Esteban,1,31475,8.61E-05
Francesca,0,31473,8.61E-05
Lyla,0,31401,8.59E-05
Lorna,0,31334,8.58E-05
Hallie,0,31318,8.57E-05
Shauna,0,31297,8.57E-05
Wilfred,1,31278,8.56E-05
Amaya,0,31213,8.54E-05
Zachery,1,31136,8.52E-05
Quinton,1,31106,8.51E-05
Hillary,0,31049,8.50E-05
Kyler,1,31030,8.49E-05
Luca,1,31015,8.49E-05
Cleo,0,30960,8.47E-05
Darrin,1,30933,8.47E-05
Juliet,0,30924,8.46E-05
Guillermo,1,30858,8.45E-05
Gwen,0,30819,8.43E-05
Bret,1,30819,8.43E-05
Felipe,1,30794,8.43E-05
Katelynn,0,30770,8.42E-05
Jodie,0,30767,8.42E-05
Aubrey,1,30749,8.42E-05
Millie,0,30712,8.41E-05
Clare,0,30698,8.40E-05
Darrel,1,30639,8.39E-05
Luella,0,30623,8.38E-05
Merle,1,30562,8.36E-05
Shanna,0,30470,8.34E-05
Marlon,1,30470,8.34E-05
Rylan,1,30466,8.34E-05
Daniella,0,30460,8.34E-05
Cathleen,0,30448,8.33E-05
Doyle,1,30444,8.33E-05
Lara,0,30405,8.32E-05
Randal,1,30371,8.31E-05
Debora,0,30275,8.29E-05
Carissa,0,30227,8.27E-05
Macy,0,30209,8.27E-05
Rory,1,30184,8.26E-05
Brenna,0,30131,8.25E-05
Karin,0,30062,8.23E-05
Hadley,0,30056,8.23E-05
Heath,1,30017,8.21E-05
Kendrick,1,30009,8.21E-05
Paris,0,29904,8.18E-05
Eugenia,0,29892,8.18E-05
Alyson,0,29808,8.16E-05
Francis,0,29776,8.15E-05
Davis,1,29730,8.14E-05
Makenna,0,29671,8.12E-05
Elsa,0,29616,8.11E-05
Branden,1,29615,8.10E-05
Ola,0,29595,8.10E-05
Polly,0,29571,8.09E-05
Jayce,1,29506,8.08E-05
Jayne,0,29498,8.07E-05
Darnell,1,29457,8.06E-05
Jewell,0,29404,8.05E-05
Dick,1,29348,8.03E-05
Angelique,0,29273,8.01E-05
Jaiden,1,29272,8.01E-05
Tomas,1,29224,8.00E-05
Haylee,0,29143,7.98E-05
Joaquin,1,29004,7.94E-05
Joni,0,28930,7.92E-05
Candy,0,28799,7.88E-05
Alta,0,28768,7.87E-05
Sienna,0,28755,7.87E-05
Zion,1,28748,7.87E-05
Zachariah,1,28740,7.87E-05
Deandre,1,28723,7.86E-05
Royce,1,28718,7.86E-05
Louie,1,28702,7.85E-05
Talia,0,28672,7.85E-05
Juliette,0,28595,7.83E-05
Taryn,0,28590,7.82E-05
Cierra,0,28563,7.82E-05
Tiana,0,28550,7.81E-05
Cameron,0,28482,7.79E-05
Gilberto,1,28462,7.79E-05
Ali,1,28418,7.78E-05
Alivia,0,28400,7.77E-05
Susanne,0,28369,7.76E-05
Winston,1,28347,7.76E-05
Brooks,1,28288,7.74E-05
Rocco,1,28267,7.74E-05
Stephan,1,28212,7.72E-05
Van,1,28198,7.72E-05
Alayna,0,28123,7.70E-05
Antoine,1,28118,7.70E-05
Jarrod,1,28054,7.68E-05
Rosetta,0,28037,7.67E-05
Sheena,0,28020,7.67E-05
Moises,1,28014,7.67E-05
Leola,0,27999,7.66E-05
Kingston,1,27967,7.65E-05
Simone,0,27951,7.65E-05
Xander,1,27916,7.64E-05
Ingrid,0,27737,7.59E-05
Adelaide,0,27667,7.57E-05
Cade,1,27644,7.57E-05
Rocky,1,27603,7.55E-05
Evangeline,0,27480,7.52E-05
Imogene,0,27463,7.52E-05
Adan,1,27459,7.51E-05
Willa,0,27456,7.51E-05
Sondra,0,27441,7.51E-05
Anderson,1,27424,7.51E-05
Boyd,1,27353,7.49E-05
Mickey,1,27307,7.47E-05
Hayden,0,27282,7.47E-05
Harmony,0,27085,7.41E-05
Grover,1,27004,7.39E-05
Trudy,0,26955,7.38E-05
Elvira,0,26942,7.37E-05
Hilary,0,26889,7.36E-05
Nell,0,26860,7.35E-05
Staci,0,26859,7.35E-05
Johnathon,1,26845,7.35E-05
Pat,1,26776,7.33E-05
Emilie,0,26743,7.32E-05
Jenifer,0,26737,7.32E-05
Kinsley,0,26728,7.31E-05
Dewayne,1,26716,7.31E-05
Camryn,0,26603,7.28E-05
Rosalind,0,26601,7.28E-05
Arielle,0,26545,7.26E-05
Kailey,0,26513,7.26E-05
Selma,0,26448,7.24E-05
Brenden,1,26447,7.24E-05
Maximus,1,26440,7.24E-05
Luz,0,26414,7.23E-05
Eve,0,26413,7.23E-05
Freddy,1,26320,7.20E-05
King,1,26316,7.20E-05
Jerald,1,26304,7.20E-05
Ed,1,26249,7.18E-05
Ximena,0,26162,7.16E-05
Izabella,0,26148,7.16E-05
Charlie,0,26133,7.15E-05
Maverick,1,26091,7.14E-05
Ryker,1,26069,7.13E-05
Logan,0,25974,7.11E-05
Timmy,1,25922,7.09E-05
Rhoda,0,25921,7.09E-05
Vance,1,25921,7.09E-05
Greta,0,25913,7.09E-05
Glenna,0,25886,7.08E-05
Kali,0,25871,7.08E-05
Heaven,0,25868,7.08E-05
Eldon,1,25854,7.08E-05
Audra,0,25820,7.07E-05
Kiana,0,25702,7.03E-05
Blanca,0,25631,7.01E-05
Walker,1,25604,7.01E-05
Jonas,1,25574,7.00E-05
Nannie,0,25566,7.00E-05
Jess,1,25540,6.99E-05
Marley,0,25501,6.98E-05
Quincy,1,25469,6.97E-05
Clarice,0,25359,6.94E-05
Guadalupe,1,25357,6.94E-05
Chasity,0,25325,6.93E-05
Leanna,0,25324,6.93E-05
Frieda,0,25295,6.92E-05
Emerson,1,25292,6.92E-05
Isla,0,25228,6.90E-05
Rogelio,1,25225,6.90E-05
Ryleigh,0,25205,6.90E-05
Ramiro,1,25199,6.90E-05
Darwin,1,25196,6.90E-05
Ryan,0,25195,6.90E-05
Murray,1,25083,6.86E-05
Aniyah,0,25073,6.86E-05
Cary,1,25073,6.86E-05
Brynn,0,24950,6.83E-05
Leann,0,24945,6.83E-05
Maribel,0,24932,6.82E-05
Conor,1,24919,6.82E-05
Edmond,1,24909,6.82E-05
Kenya,0,24902,6.82E-05
Bobbi,0,24855,6.80E-05
Larissa,0,24842,6.80E-05
Jean,1,24784,6.78E-05
Margo,0,24763,6.78E-05
Lizbeth,0,24668,6.75E-05
Landen,1,24589,6.73E-05
Tiara,0,24541,6.72E-05
Gael,1,24516,6.71E-05
Marquis,1,24504,6.71E-05
Rowan,1,24478,6.70E-05
Thaddeus,1,24461,6.69E-05
Harley,0,24439,6.69E-05
Elaina,0,24434,6.69E-05
Malia,0,24430,6.69E-05
Bridgette,0,24418,6.68E-05
Jeannine,0,24417,6.68E-05
Tamika,0,24392,6.68E-05
Sidney,0,24376,6.67E-05
Jeanine,0,24374,6.67E-05
Matt,1,24350,6.66E-05
Ericka,0,24276,6.64E-05
Courtney,1,24276,6.64E-05
Milo,1,24268,6.64E-05
Winnie,0,24222,6.63E-05
Rodrigo,1,24214,6.63E-05
Deana,0,24184,6.62E-05
Lamont,1,24162,6.61E-05
Payton,1,24159,6.61E-05
Rolando,1,24153,6.61E-05
Emiliano,1,24118,6.60E-05
Skyler,0,24076,6.59E-05
Cruz,1,24076,6.59E-05
Julissa,0,24056,6.58E-05
India,0,24031,6.58E-05
Isiah,1,24016,6.57E-05
Anton,1,24013,6.57E-05
Brantley,1,24008,6.57E-05
Harlan,1,23969,6.56E-05
James,0,23963,6.56E-05
Alanna,0,23907,6.54E-05
Lexi,0,23882,6.54E-05
Garland,1,23857,6.53E-05
Colette,0,23855,6.53E-05
Waylon,1,23797,6.51E-05
Carmela,0,23796,6.51E-05
Nola,0,23768,6.50E-05
Imani,0,23764,6.50E-05
Holden,1,23747,6.50E-05
Jarrett,1,23731,6.49E-05
Ashlynn,0,23668,6.48E-05
Norah,0,23661,6.48E-05
Keisha,0,23622,6.46E-05
Camilla,0,23559,6.45E-05
Kody,1,23551,6.45E-05
Charley,1,23500,6.43E-05
Dominique,1,23474,6.42E-05
Emilee,0,23370,6.40E-05
Paola,0,23205,6.35E-05
Maritza,0,23194,6.35E-05
Aisha,0,23158,6.34E-05
Darcy,0,23072,6.31E-05
Chris,0,23024,6.30E-05
Jimmie,0,23014,6.30E-05
Brianne,0,22968,6.29E-05
Bettye,0,22936,6.28E-05
Jeri,0,22924,6.27E-05
Jan,1,22920,6.27E-05
Amie,0,22895,6.27E-05
Michael,0,22860,6.26E-05
Lenore,0,22803,6.24E-05
Cyrus,1,22785,6.24E-05
Emery,0,22754,6.23E-05
Dale,0,22713,6.22E-05
Jami,0,22660,6.20E-05
Duncan,1,22657,6.20E-05
Finn,1,22651,6.20E-05
Latonya,0,22650,6.20E-05
Stacy,1,22648,6.20E-05
Tonia,0,22646,6.20E-05
Buddy,1,22613,6.19E-05
Doug,1,22557,6.17E-05
Monte,1,22548,6.17E-05
Loyd,1,22495,6.16E-05
Angelia,0,22494,6.16E-05
Presley,0,22479,6.15E-05
Ila,0,22456,6.15E-05
Bailey,1,22450,6.14E-05
Issac,1,22435,6.14E-05
Burton,1,22432,6.14E-05
Nikolas,1,22428,6.14E-05
Robbie,0,22423,6.14E-05
Stefan,1,22421,6.14E-05
Jefferson,1,22397,6.13E-05
Rae,0,22366,6.12E-05
Teagan,0,22346,6.12E-05
Abbie,0,22344,6.11E-05
Lorie,0,22340,6.11E-05
Nia,0,22307,6.10E-05
Rene,0,22258,6.09E-05
John,0,22147,6.06E-05
Cornelia,0,22104,6.05E-05
Marcy,0,22074,6.04E-05
Bernadine,0,22052,6.04E-05
Denis,1,22032,6.03E-05
Cleveland,1,22031,6.03E-05
Viviana,0,22007,6.02E-05
Rodger,1,21922,6.00E-05
Katy,0,21855,5.98E-05
Devon,0,21845,5.98E-05
Zander,1,21825,5.97E-05
Virgie,0,21816,5.97E-05
Flossie,0,21807,5.97E-05
Roscoe,1,21781,5.96E-05
Ladonna,0,21724,5.95E-05
Tobias,1,21710,5.94E-05
Robbie,1,21707,5.94E-05
Rosalyn,0,21692,5.94E-05
Mauricio,1,21690,5.94E-05
Noe,1,21690,5.94E-05
Jayden,0,21687,5.94E-05
Ayla,0,21663,5.93E-05
Harriett,0,21594,5.91E-05
Christi,0,21565,5.90E-05
Elma,0,21557,5.90E-05
Lacy,0,21544,5.90E-05
Judah,1,21441,5.87E-05
Kiera,0,21389,5.85E-05
Malinda,0,21361,5.85E-05
Maddison,0,21344,5.84E-05
